Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather
2012-04-27 10:00:00,3.7,-3.1,61,29.0,30,24.1,100.48,,Snow
2012-04-27 11:00:00,3.0,-3.7,61,29.0,30,24.1,100.58,,Cloudy
2012-04-27 12:00:00,2.7,-4.1,61,30.0,35,24.1,100.65,,Snow
2012-04-27 13:00:00,2.7,-5.0,57,29.0,37,24.1,100.76,,Cloudy
2012-04-27 14:00:00,1.9,-5.3,59,28.0,37,24.1,100.86,,Cloudy
2012-04-27 15:00:00,2.5,-5.1,57,28.0,30,24.1,100.92,,Cloudy
2012-04-27 16:00:00,2.1,-5.9,55,28.0,30,24.1,100.97,,Cloudy
2012-04-27 17:00:00,1.7,-6.3,55,29.0,33,24.1,101.09,,Cloudy
2012-04-27 18:00:00,1.0,-7.2,54,29.0,28,24.1,101.18,,Cloudy
2012-04-27 19:00:00,0.7,-7.7,53,31.0,22,24.1,101.25,,Cloudy
2012-04-27 20:00:00,0.5,-7.2,56,31.0,24,25.0,101.36,,Cloudy
2012-04-27 21:00:00,0.2,-7.1,58,29.0,19,25.0,101.42,,Cloudy
2012-04-27 22:00:00,0.2,-7.8,55,29.0,20,25.0,101.47,,Cloudy
2012-04-27 23:00:00,0.3,-7.7,55,28.0,17,25.0,101.5,,Cloudy
2012-04-28 00:00:00,0.2,-7.4,57,28.0,17,25.0,101.52,,Cloudy
2012-04-28 01:00:00,-0.2,-8.2,55,32.0,19,25.0,101.51,-5.0,Cloudy
2012-04-28 02:00:00,-0.4,-8.1,56,30.0,22,25.0,101.5,-6.0,Cloudy
2012-04-28 03:00:00,-0.8,-9.1,53,33.0,17,25.0,101.54,-6.0,Cloudy
2012-04-28 04:00:00,-1.3,-9.8,52,30.0,24,25.0,101.6,-7.0,Cloudy
2012-04-28 05:00:00,-1.5,-9.6,54,30.0,26,24.1,101.67,-8.0,Cloudy
2012-04-28 06:00:00,-2.1,-10.7,52,30.0,22,48.3,101.74,-8.0,Mainly Clear
2012-04-28 07:00:00,-1.3,-10.0,52,27.0,30,48.3,101.75,-8.0,Mainly Clear
2012-04-28 08:00:00,-0.4,-10.0,48,29.0,24,48.3,101.78,-6.0,Mainly Clear
2012-04-28 09:00:00,0.6,-9.7,46,28.0,32,48.3,101.79,,Mainly Clear
2012-04-28 10:00:00,2.0,-7.4,50,28.0,28,48.3,101.73,,Mainly Clear
2012-04-28 11:00:00,3.9,-9.9,36,27.0,24,48.3,101.71,,Mainly Clear
2012-04-28 12:00:00,5.0,-9.7,34,27.0,30,48.3,101.68,,Mainly Clear
2012-04-28 13:00:00,5.4,-11.1,29,26.0,32,48.3,101.62,,Mainly Clear
2012-04-28 14:00:00,6.4,-10.7,28,27.0,24,48.3,101.57,,Mainly Clear
2012-04-28 15:00:00,7.2,-10.5,27,28.0,35,48.3,101.5,,Mainly Clear
2012-04-28 16:00:00,7.4,-11.0,26,25.0,30,48.3,101.46,,Mainly Clear
2012-04-28 17:00:00,7.7,-11.2,25,27.0,28,48.3,101.45,,Mainly Clear
2012-04-28 18:00:00,7.2,-11.3,25,26.0,24,48.3,101.43,,Clear
2012-04-28 19:00:00,6.1,-11.4,27,27.0,19,48.3,101.46,,Clear
2012-04-28 20:00:00,4.1,-10.2,34,29.0,11,25.0,101.51,,Mainly Clear
2012-04-28 21:00:00,2.3,-9.7,41,31.0,11,25.0,101.55,,Clear
2012-04-28 22:00:00,1.9,-9.9,41,31.0,9,25.0,101.56,,Mostly Cloudy
2012-04-28 23:00:00,0.8,-9.1,47,27.0,6,25.0,101.55,,Mostly Cloudy
2012-04-29 00:00:00,0.8,-8.8,49,27.0,7,25.0,101.52,,Cloudy
2012-04-29 01:00:00,1.3,-8.7,47,26.0,11,25.0,101.49,,Mainly Clear
2012-04-29 02:00:00,1.3,-7.5,52,24.0,11,25.0,101.49,,Mainly Clear
2012-04-29 03:00:00,0.8,-7.8,53,25.0,13,25.0,101.47,,Mostly Cloudy
2012-04-29 04:00:00,-0.1,-7.7,57,24.0,9,25.0,101.48,-3.0,Mainly Clear
2012-04-29 05:00:00,0.9,-10.5,42,29.0,19,48.3,101.52,,Mostly Cloudy
2012-04-29 06:00:00,1.2,-11.4,38,30.0,20,48.3,101.58,,Mostly Cloudy
2012-04-29 07:00:00,1.8,-11.9,35,30.0,26,48.3,101.64,,Mostly Cloudy
2012-04-29 08:00:00,2.6,-11.7,34,29.0,19,48.3,101.65,,Mostly Cloudy
2012-04-29 09:00:00,4.3,-11.7,30,30.0,19,48.3,101.64,,Mainly Clear
2012-04-29 10:00:00,5.5,-11.4,28,29.0,26,48.3,101.67,,Clear
2012-04-29 11:00:00,6.2,-11.6,27,31.0,24,48.3,101.62,,Clear
2012-04-29 12:00:00,7.4,-10.5,27,31.0,24,48.3,101.62,,Clear
2012-04-29 13:00:00,8.4,-11.1,24,30.0,32,48.3,101.64,,Clear
2012-04-29 14:00:00,8.7,-11.7,22,31.0,22,48.3,101.65,,Clear
2012-04-29 15:00:00,9.0,-12.0,21,34.0,32,48.3,101.63,,Clear
2012-04-29 16:00:00,9.2,-11.8,21,28.0,28,48.3,101.66,,Mainly Clear
2012-04-29 17:00:00,9.0,-11.5,22,29.0,30,48.3,101.72,,Clear
2012-04-29 18:00:00,8.1,-11.9,23,30.0,28,48.3,101.77,,Clear
2012-04-29 19:00:00,6.9,-11.7,25,29.0,20,48.3,101.82,,Clear
2012-04-29 20:00:00,6.3,-11.4,27,30.0,15,25.0,101.93,,Mainly Clear
2012-04-29 21:00:00,5.4,-11.0,29,30.0,19,25.0,102.01,,Mainly Clear
2012-04-29 22:00:00,5.1,-10.7,31,30.0,15,25.0,102.05,,Clear
2012-04-29 23:00:00,4.1,-10.3,34,30.0,13,25.0,102.09,,Clear
2012-04-30 00:00:00,3.3,-10.3,36,32.0,9,25.0,102.06,,Clear
2012-04-30 01:00:00,2.2,-9.7,41,27.0,6,25.0,102.12,,Clear
2012-04-30 02:00:00,3.2,-10.4,36,,0,25.0,102.09,,Clear
2012-04-30 03:00:00,2.4,-9.2,42,,0,25.0,102.09,,Clear
2012-04-30 04:00:00,0.7,-9.0,48,12.0,4,25.0,102.14,,Clear
2012-04-30 05:00:00,-0.7,-6.9,63,24.0,4,48.3,102.23,-2.0,Mainly Clear
2012-04-30 06:00:00,3.0,-4.3,59,,0,48.3,102.33,,Mainly Clear
2012-04-30 07:00:00,6.0,-7.3,38,,0,48.3,102.37,,Mainly Clear
2012-04-30 08:00:00,6.6,-6.3,39,21.0,11,48.3,102.41,,Mostly Cloudy
2012-04-30 09:00:00,7.2,-6.4,37,21.0,7,48.3,102.31,,Mostly Cloudy
2012-04-30 10:00:00,7.6,-6.7,35,24.0,7,48.3,102.31,,Mostly Cloudy
2012-04-30 11:00:00,9.3,-5.2,35,,0,48.3,102.2,,Mostly Cloudy
2012-04-30 12:00:00,10.1,-3.2,39,1.0,6,48.3,102.15,,Mostly Cloudy
2012-04-30 13:00:00,12.4,-4.3,31,8.0,11,48.3,102.01,,Mostly Cloudy
2012-04-30 14:00:00,12.4,-3.2,34,16.0,7,48.3,101.93,,Mostly Cloudy
2012-04-30 15:00:00,12.5,-4.2,31,11.0,15,48.3,101.83,,Mostly Cloudy
2012-04-30 16:00:00,12.9,-3.8,31,16.0,9,48.3,101.79,,Mostly Cloudy
2012-04-30 17:00:00,12.7,-4.5,30,11.0,9,24.1,101.73,,Cloudy
2012-04-30 18:00:00,12.5,-4.0,31,9.0,13,25.0,101.68,,Cloudy
2012-04-30 19:00:00,12.2,-3.6,33,11.0,11,25.0,101.6,,Cloudy
2012-04-30 20:00:00,12.1,-2.9,35,9.0,11,25.0,101.53,,Cloudy
2012-04-30 21:00:00,12.2,-3.7,33,8.0,13,25.0,101.49,,Cloudy
2012-04-30 22:00:00,12.0,-3.2,34,8.0,11,25.0,101.47,,Cloudy
2012-04-30 23:00:00,11.1,-2.0,40,12.0,6,25.0,101.45,,Cloudy
2012-05-01 00:00:00,11.4,-1.9,39,10.0,11,25.0,101.32,,Cloudy
2012-05-01 01:00:00,10.8,-1.0,44,12.0,19,25.0,101.22,,Rain Showers
2012-05-01 02:00:00,9.7,1.7,57,16.0,7,25.0,101.24,,Rain Showers
2012-05-01 03:00:00,8.8,3.2,68,13.0,15,25.0,101.2,,Rain Showers
2012-05-01 04:00:00,8.4,3.7,72,13.0,17,25.0,101.15,,Rain
2012-05-01 05:00:00,7.8,5.1,83,14.0,24,11.3,101.13,,Rain
2012-05-01 06:00:00,7.8,5.8,87,13.0,24,9.7,101.15,,"Rain,Fog"
2012-05-01 07:00:00,7.9,5.9,87,10.0,13,9.7,101.15,,Rain
2012-05-01 08:00:00,8.0,5.9,87,10.0,17,9.7,101.13,,"Rain,Fog"
2012-05-01 09:00:00,8.4,6.8,90,12.0,13,9.7,101.09,,Fog
2012-05-01 10:00:00,9.2,7.0,86,12.0,6,16.1,101.12,,Cloudy
2012-05-01 11:00:00,9.5,7.0,84,12.0,6,16.1,101.13,,Cloudy
2012-05-01 12:00:00,10.9,7.9,82,12.0,7,16.1,101.08,,Cloudy
2012-05-01 13:00:00,10.6,7.5,81,,0,16.1,101.12,,Cloudy
2012-05-01 14:00:00,11.0,7.8,81,,0,16.1,101.15,,Cloudy
2012-05-01 15:00:00,10.4,7.9,84,2.0,9,9.7,101.16,,Drizzle
2012-05-01 16:00:00,9.9,7.9,87,2.0,9,4.8,101.17,,"Drizzle,Fog"
2012-05-01 17:00:00,10.0,8.4,90,35.0,7,4.0,101.21,,"Rain,Fog"
2012-05-01 18:00:00,9.7,8.2,90,34.0,7,2.4,101.3,,"Rain,Fog"
2012-05-01 19:00:00,9.6,8.2,91,34.0,9,2.0,101.35,,"Drizzle,Fog"
2012-05-01 20:00:00,9.3,8.0,92,34.0,6,4.0,101.39,,"Drizzle,Fog"
2012-05-01 21:00:00,9.2,7.9,92,36.0,9,2.4,101.38,,"Drizzle,Fog"
2012-05-01 22:00:00,9.1,7.9,92,35.0,6,2.0,101.38,,"Drizzle,Fog"
2012-05-01 23:00:00,9.1,7.9,92,34.0,6,2.4,101.41,,"Drizzle,Fog"
2012-05-02 00:00:00,9.0,7.9,93,34.0,6,1.6,101.43,,"Drizzle,Fog"
2012-05-02 01:00:00,8.6,7.8,95,33.0,6,0.6,101.44,,Fog
2012-05-02 02:00:00,8.8,7.7,93,30.0,4,0.4,101.44,,Fog
2012-05-02 03:00:00,8.8,7.7,93,32.0,4,0.4,101.49,,Fog
2012-05-02 04:00:00,8.6,7.5,93,36.0,9,1.2,101.52,,Fog
2012-05-02 05:00:00,8.4,7.3,93,2.0,13,1.0,101.57,,Fog
2012-05-02 06:00:00,8.6,7.5,93,4.0,11,1.6,101.58,,Fog
2012-05-02 07:00:00,8.4,7.3,93,3.0,17,1.0,101.7,,"Drizzle,Fog"
2012-05-02 08:00:00,8.4,7.2,92,4.0,15,2.4,101.71,,Fog
2012-05-02 09:00:00,8.9,7.4,90,5.0,13,6.4,101.68,,Fog
2012-05-02 10:00:00,9.5,7.8,89,6.0,13,6.4,101.73,,Fog
2012-05-02 11:00:00,10.3,8.0,86,4.0,13,12.9,101.72,,Cloudy
2012-05-02 12:00:00,11.2,8.0,81,5.0,13,12.9,101.64,,Cloudy
2012-05-02 13:00:00,11.8,8.3,79,5.0,17,12.9,101.57,,Cloudy
2012-05-02 14:00:00,13.0,8.5,74,7.0,11,16.1,101.51,,Mostly Cloudy
2012-05-02 15:00:00,14.0,9.1,72,4.0,19,16.1,101.42,,Mostly Cloudy
2012-05-02 16:00:00,14.9,9.0,68,5.0,19,19.3,101.37,,Mostly Cloudy
2012-05-02 17:00:00,15.4,8.9,65,6.0,17,24.1,101.31,,Mostly Cloudy
2012-05-02 18:00:00,15.4,9.0,66,5.0,15,24.1,101.28,,Cloudy
2012-05-02 19:00:00,15.2,9.0,66,8.0,15,24.1,101.29,,Mostly Cloudy
2012-05-02 20:00:00,14.2,9.0,71,7.0,11,25.0,101.34,,Mostly Cloudy
2012-05-02 21:00:00,14.2,8.0,66,12.0,17,25.0,101.27,,Mostly Cloudy
2012-05-02 22:00:00,13.5,7.7,68,13.0,19,25.0,101.22,,Rain Showers
2012-05-02 23:00:00,11.9,8.7,81,12.0,19,25.0,101.18,,Rain Showers
2012-05-03 00:00:00,11.6,8.9,83,14.0,17,25.0,101.16,,Cloudy
2012-05-03 01:00:00,11.4,8.9,85,12.0,15,25.0,101.17,,Cloudy
2012-05-03 02:00:00,11.4,8.7,83,12.0,17,25.0,101.18,,Cloudy
2012-05-03 03:00:00,11.2,8.5,83,12.0,15,25.0,101.21,,Cloudy
2012-05-03 04:00:00,11.1,8.4,83,13.0,17,25.0,101.24,,Cloudy
2012-05-03 05:00:00,11.0,8.4,84,12.0,13,24.1,101.29,,Cloudy
2012-05-03 06:00:00,11.4,8.5,82,12.0,13,24.1,101.31,,Cloudy
2012-05-03 07:00:00,11.7,8.6,81,11.0,15,24.1,101.36,,Cloudy
2012-05-03 08:00:00,12.4,8.8,79,11.0,15,24.1,101.42,,Cloudy
2012-05-03 09:00:00,13.6,9.6,77,10.0,17,24.1,101.42,,Cloudy
2012-05-03 10:00:00,14.2,9.9,75,9.0,13,24.1,101.44,,Cloudy
2012-05-03 11:00:00,15.4,10.3,72,9.0,11,24.1,101.41,,Cloudy
2012-05-03 12:00:00,15.7,10.3,70,9.0,15,24.1,101.4,,Cloudy
2012-05-03 13:00:00,15.9,10.7,71,12.0,13,24.1,101.38,,Cloudy
2012-05-03 14:00:00,16.2,10.8,70,13.0,11,24.1,101.37,,Cloudy
2012-05-03 15:00:00,16.2,11.0,71,13.0,7,24.1,101.27,,Cloudy
2012-05-03 16:00:00,16.5,11.4,72,12.0,13,24.1,101.17,,Cloudy
2012-05-03 17:00:00,16.4,11.4,72,15.0,6,24.1,101.22,,Rain Showers
2012-05-03 18:00:00,15.8,11.9,78,16.0,7,24.1,101.21,,Cloudy
2012-05-03 19:00:00,15.7,11.4,76,10.0,6,24.1,101.18,,Cloudy
2012-05-03 20:00:00,15.1,11.1,77,10.0,11,25.0,101.13,,Cloudy
2012-05-03 21:00:00,14.2,10.8,80,11.0,13,25.0,101.04,,Mostly Cloudy
2012-05-03 22:00:00,13.8,10.2,79,12.0,11,25.0,101.01,,Cloudy
2012-05-03 23:00:00,13.8,10.4,80,10.0,11,25.0,100.99,,Rain
2012-05-04 00:00:00,13.5,10.7,83,13.0,13,25.0,100.85,,Cloudy
2012-05-04 01:00:00,13.3,10.8,85,12.0,17,25.0,100.7,,Cloudy
2012-05-04 02:00:00,13.1,11.0,87,14.0,13,9.7,100.75,,"Drizzle,Fog"
2012-05-04 03:00:00,13.2,11.2,88,7.0,11,8.0,100.66,,"Drizzle,Fog"
2012-05-04 04:00:00,13.1,11.2,88,10.0,6,8.0,100.7,,"Drizzle,Fog"
2012-05-04 05:00:00,13.2,11.2,88,5.0,6,8.0,100.67,,Fog
2012-05-04 06:00:00,13.3,11.3,88,8.0,11,3.6,100.69,,"Drizzle,Fog"
2012-05-04 07:00:00,13.6,11.7,88,9.0,7,4.8,100.7,,"Drizzle,Fog"
2012-05-04 08:00:00,13.7,12.1,90,3.0,6,3.6,100.72,,"Drizzle,Fog"
2012-05-04 09:00:00,13.5,11.9,90,1.0,11,4.0,100.71,,"Drizzle,Fog"
2012-05-04 10:00:00,13.8,12.0,89,1.0,11,9.7,100.71,,"Drizzle,Fog"
2012-05-04 11:00:00,14.6,12.3,86,2.0,7,16.1,100.72,,Cloudy
2012-05-04 12:00:00,15.3,12.2,82,,0,24.1,100.7,,Cloudy
2012-05-04 13:00:00,16.0,12.6,80,31.0,9,24.1,100.71,,Cloudy
2012-05-04 14:00:00,16.0,12.5,80,21.0,9,24.1,100.73,,Cloudy
2012-05-04 15:00:00,16.9,13.0,78,27.0,9,24.1,100.72,,Cloudy
2012-05-04 16:00:00,16.6,12.9,79,29.0,7,24.1,100.77,,Cloudy
2012-05-04 17:00:00,17.1,12.9,76,29.0,7,24.1,100.79,,Cloudy
2012-05-04 18:00:00,17.4,13.0,75,27.0,4,24.1,100.79,,Mostly Cloudy
2012-05-04 19:00:00,15.9,13.0,83,25.0,9,9.7,100.82,,Rain Showers
2012-05-04 20:00:00,15.4,13.5,88,28.0,9,25.0,100.89,,Mostly Cloudy
2012-05-04 21:00:00,14.0,9.8,76,36.0,32,25.0,100.99,,Cloudy
2012-05-04 22:00:00,11.0,5.4,68,36.0,30,25.0,101.08,,Mostly Cloudy
2012-05-04 23:00:00,10.2,4.6,68,36.0,17,25.0,101.17,,Mostly Cloudy
2012-05-05 00:00:00,8.4,4.1,74,34.0,4,25.0,101.25,,Mainly Clear
2012-05-05 01:00:00,7.9,3.4,73,36.0,11,25.0,101.32,,Mainly Clear
2012-05-05 02:00:00,7.7,2.9,72,3.0,11,25.0,101.36,,Mainly Clear
2012-05-05 03:00:00,6.5,1.6,71,3.0,15,25.0,101.42,,Mainly Clear
2012-05-05 04:00:00,5.7,0.2,68,1.0,11,25.0,101.44,,Mainly Clear
2012-05-05 05:00:00,5.2,-0.6,66,3.0,17,24.1,101.49,,Mainly Clear
2012-05-05 06:00:00,5.9,-0.7,63,3.0,15,48.3,101.55,,Mainly Clear
2012-05-05 07:00:00,6.5,-0.7,60,3.0,19,48.3,101.62,,Mainly Clear
2012-05-05 08:00:00,7.6,0.3,60,1.0,17,48.3,101.66,,Mainly Clear
2012-05-05 09:00:00,8.3,0.7,59,4.0,9,48.3,101.74,,Mainly Clear
2012-05-05 10:00:00,9.4,1.2,57,6.0,11,48.3,101.78,,Mainly Clear
2012-05-05 11:00:00,10.8,0.8,50,5.0,13,48.3,101.73,,Mainly Clear
2012-05-05 12:00:00,11.8,0.4,45,35.0,11,48.3,101.69,,Mainly Clear
2012-05-05 13:00:00,12.8,-0.7,39,3.0,13,48.3,101.63,,Mostly Cloudy
2012-05-05 14:00:00,14.4,-1.0,35,6.0,7,48.3,101.59,,Mainly Clear
2012-05-05 15:00:00,15.4,-1.0,32,4.0,6,48.3,101.55,,Mainly Clear
2012-05-05 16:00:00,16.0,-2.4,28,7.0,17,48.3,101.51,,Clear
2012-05-05 17:00:00,15.9,-1.8,30,4.0,9,48.3,101.53,,Clear
2012-05-05 18:00:00,15.7,-2.8,28,5.0,11,48.3,101.52,,Mainly Clear
2012-05-05 19:00:00,14.7,-3.0,29,,0,48.3,101.54,,Mainly Clear
2012-05-05 20:00:00,12.8,-2.0,36,6.0,4,25.0,101.62,,Mainly Clear
2012-05-05 21:00:00,12.6,-2.7,34,8.0,6,25.0,101.65,,Mostly Cloudy
2012-05-05 22:00:00,13.1,-4.2,30,8.0,9,25.0,101.65,,Cloudy
2012-05-05 23:00:00,12.7,-5.0,29,8.0,13,25.0,101.64,,Cloudy
2012-05-06 00:00:00,12.1,-4.7,31,4.0,9,25.0,101.67,,Mostly Cloudy
2012-05-06 01:00:00,10.9,-4.1,35,5.0,15,25.0,101.61,,Mainly Clear
2012-05-06 02:00:00,7.8,-3.2,46,3.0,13,25.0,101.63,,Mainly Clear
2012-05-06 03:00:00,7.0,-2.0,53,3.0,17,25.0,101.67,,Mainly Clear
2012-05-06 04:00:00,6.6,-3.6,48,3.0,17,25.0,101.67,,Mainly Clear
2012-05-06 05:00:00,6.2,-3.4,50,3.0,20,48.3,101.71,,Mostly Cloudy
2012-05-06 06:00:00,7.3,-3.1,48,3.0,22,48.3,101.72,,Cloudy
2012-05-06 07:00:00,8.2,-2.3,47,4.0,22,48.3,101.78,,Cloudy
2012-05-06 08:00:00,9.8,-1.1,47,3.0,17,48.3,101.81,,Mostly Cloudy
2012-05-06 09:00:00,11.0,-0.9,44,1.0,20,48.3,101.86,,Mainly Clear
2012-05-06 10:00:00,12.3,-1.1,39,3.0,15,48.3,101.84,,Mainly Clear
2012-05-06 11:00:00,13.8,-4.0,29,4.0,15,48.3,101.77,,Mainly Clear
2012-05-06 12:00:00,14.7,-2.9,30,4.0,6,48.3,101.74,,Mainly Clear
2012-05-06 13:00:00,15.0,-1.2,33,7.0,7,48.3,101.66,,Mainly Clear
2012-05-06 14:00:00,15.7,-2.3,29,8.0,9,48.3,101.61,,Mainly Clear
2012-05-06 15:00:00,16.6,-3.0,26,7.0,6,48.3,101.61,,Mainly Clear
2012-05-06 16:00:00,16.6,-2.7,27,15.0,7,48.3,101.6,,Mainly Clear
2012-05-06 17:00:00,16.6,-1.7,29,21.0,11,48.3,101.57,,Mainly Clear
2012-05-06 18:00:00,16.1,-2.7,27,15.0,11,48.3,101.56,,Mainly Clear
2012-05-06 19:00:00,14.4,-1.8,33,15.0,9,48.3,101.56,,Mostly Cloudy
2012-05-06 20:00:00,13.1,-1.4,37,15.0,9,25.0,101.58,,Mainly Clear
2012-05-06 21:00:00,12.3,-1.0,40,15.0,6,25.0,101.57,,Mainly Clear
2012-05-06 22:00:00,11.7,-1.6,40,,0,25.0,101.58,,Mainly Clear
2012-05-06 23:00:00,11.1,-2.1,40,,0,25.0,101.57,,Clear
2012-05-07 00:00:00,9.9,-1.6,45,,0,25.0,101.57,,Clear
2012-05-07 01:00:00,6.9,0.3,63,,0,25.0,101.55,,Clear
2012-05-07 02:00:00,5.2,-0.8,65,34.0,4,25.0,101.56,,Clear
2012-05-07 03:00:00,4.6,-0.4,70,36.0,4,25.0,101.55,,Clear
2012-05-07 04:00:00,5.1,0.6,73,,0,25.0,101.61,,Clear
2012-05-07 05:00:00,5.7,0.4,69,2.0,4,48.3,101.6,,Clear
2012-05-07 06:00:00,8.2,3.3,71,3.0,6,48.3,101.63,,Clear
2012-05-07 07:00:00,12.3,0.6,45,8.0,4,48.3,101.64,,Clear
2012-05-07 08:00:00,14.0,1.0,41,4.0,7,48.3,101.67,,Clear
2012-05-07 09:00:00,16.0,-3.0,27,9.0,7,48.3,101.68,,Clear
2012-05-07 10:00:00,17.1,-5.9,20,9.0,13,48.3,101.67,,Clear
2012-05-07 11:00:00,17.8,-3.1,24,13.0,7,48.3,101.59,,Mainly Clear
2012-05-07 12:00:00,18.9,-4.2,21,9.0,13,48.3,101.48,,Mainly Clear
2012-05-07 13:00:00,19.7,-2.3,22,11.0,13,48.3,101.43,,Mainly Clear
2012-05-07 14:00:00,20.1,-3.6,20,11.0,19,48.3,101.36,,Mainly Clear
2012-05-07 15:00:00,20.6,-2.3,21,12.0,7,48.3,101.25,,Mostly Cloudy
2012-05-07 16:00:00,20.9,-2.0,21,11.0,11,48.3,101.14,,Mostly Cloudy
2012-05-07 17:00:00,21.0,-2.9,20,9.0,13,48.3,101.07,,Mostly Cloudy
2012-05-07 18:00:00,20.7,-4.4,18,9.0,13,48.3,101.0,,Mostly Cloudy
2012-05-07 19:00:00,19.9,-4.0,20,9.0,11,48.3,100.93,,Mostly Cloudy
2012-05-07 20:00:00,19.2,-3.8,21,8.0,13,25.0,100.9,,Mostly Cloudy
2012-05-07 21:00:00,18.7,-4.1,21,8.0,15,25.0,100.87,,Clear
2012-05-07 22:00:00,18.1,-3.5,23,8.0,17,25.0,100.84,,Mainly Clear
2012-05-07 23:00:00,17.6,-2.2,26,10.0,15,25.0,100.77,,Mostly Cloudy
2012-05-08 00:00:00,16.1,0.2,34,17.0,11,25.0,100.77,,Mostly Cloudy
2012-05-08 01:00:00,16.0,4.8,47,21.0,15,25.0,100.74,,Rain Showers
2012-05-08 02:00:00,14.8,5.4,53,21.0,4,25.0,100.71,,Cloudy
2012-05-08 03:00:00,15.2,6.6,56,10.0,6,25.0,100.64,,Rain
2012-05-08 04:00:00,14.2,10.4,78,15.0,17,25.0,100.6,,Rain
2012-05-08 05:00:00,13.7,10.3,80,14.0,19,24.1,100.53,,Cloudy
2012-05-08 06:00:00,12.6,10.4,86,15.0,22,9.7,100.51,,Rain
2012-05-08 07:00:00,12.2,10.1,87,15.0,24,6.4,100.48,,Rain
2012-05-08 08:00:00,11.6,9.5,87,15.0,26,6.4,100.45,,Rain
2012-05-08 09:00:00,11.1,9.1,87,15.0,32,6.4,100.41,,Rain
2012-05-08 10:00:00,10.9,8.9,87,15.0,26,8.0,100.39,,"Rain,Fog"
2012-05-08 11:00:00,11.0,9.2,89,15.0,20,6.4,100.37,,"Rain,Fog"
2012-05-08 12:00:00,11.1,9.3,89,15.0,19,6.4,100.37,,"Rain,Fog"
2012-05-08 13:00:00,11.5,9.6,88,15.0,17,6.4,100.35,,"Rain,Fog"
2012-05-08 14:00:00,11.7,9.9,89,15.0,19,8.0,100.32,,"Rain,Fog"
2012-05-08 15:00:00,12.0,10.0,88,16.0,17,12.9,100.3,,Rain
2012-05-08 16:00:00,12.2,10.3,88,16.0,15,12.9,100.28,,Rain
2012-05-08 17:00:00,12.2,10.3,88,16.0,9,12.9,100.29,,Rain
2012-05-08 18:00:00,12.1,10.3,89,16.0,11,9.7,100.29,,"Rain,Fog"
2012-05-08 19:00:00,12.3,10.5,89,15.0,6,8.0,100.3,,Fog
2012-05-08 20:00:00,12.1,10.5,90,17.0,9,8.0,100.33,,"Drizzle,Fog"
2012-05-08 21:00:00,12.2,10.6,90,11.0,6,8.0,100.31,,Fog
2012-05-08 22:00:00,12.3,10.7,90,14.0,6,8.0,100.3,,Fog
2012-05-08 23:00:00,12.4,10.9,91,15.0,4,6.4,100.26,,"Drizzle,Fog"
2012-05-09 00:00:00,12.5,11.0,91,,0,3.2,100.27,,"Rain,Fog"
2012-05-09 01:00:00,12.6,11.2,91,,0,3.2,100.2,,"Rain,Fog"
2012-05-09 02:00:00,12.8,11.3,91,12.0,6,6.4,100.14,,"Drizzle,Fog"
2012-05-09 03:00:00,12.9,11.4,91,17.0,6,4.8,100.13,,"Drizzle,Fog"
2012-05-09 04:00:00,13.0,11.6,91,22.0,6,3.2,100.08,,"Drizzle,Fog"
2012-05-09 05:00:00,13.5,12.0,91,21.0,9,2.4,100.07,,"Drizzle,Fog"
2012-05-09 06:00:00,13.7,12.2,91,21.0,13,2.4,100.08,,"Drizzle,Fog"
2012-05-09 07:00:00,14.3,12.5,89,24.0,15,4.8,100.12,,Fog
2012-05-09 08:00:00,14.3,12.3,88,23.0,17,6.4,100.12,,Fog
2012-05-09 09:00:00,14.0,12.3,89,25.0,9,4.0,100.1,,"Drizzle,Fog"
2012-05-09 10:00:00,14.9,12.2,84,26.0,17,16.1,100.07,,Cloudy
2012-05-09 11:00:00,16.1,13.3,83,20.0,9,24.1,100.03,,Cloudy
2012-05-09 12:00:00,16.1,11.7,75,22.0,19,24.1,100.02,,Cloudy
2012-05-09 13:00:00,17.4,12.0,71,22.0,15,24.1,99.96,,Mostly Cloudy
2012-05-09 14:00:00,17.9,11.2,65,20.0,15,24.1,99.88,,Mostly Cloudy
2012-05-09 15:00:00,19.0,11.4,61,22.0,13,24.1,99.78,,Mostly Cloudy
2012-05-09 16:00:00,19.2,10.4,57,22.0,13,24.1,99.72,,Cloudy
2012-05-09 17:00:00,18.9,10.2,57,25.0,7,24.1,99.67,,Cloudy
2012-05-09 18:00:00,16.8,10.6,67,16.0,20,24.1,99.68,,Cloudy
2012-05-09 19:00:00,16.3,10.9,70,16.0,11,24.1,99.68,,Mostly Cloudy
2012-05-09 20:00:00,15.9,11.0,73,21.0,7,25.0,99.68,,Mostly Cloudy
2012-05-09 21:00:00,15.4,9.5,68,23.0,11,25.0,99.67,,Mostly Cloudy
2012-05-09 22:00:00,14.3,9.4,72,31.0,13,25.0,99.67,,Mainly Clear
2012-05-09 23:00:00,11.9,8.3,79,31.0,4,25.0,99.65,,Mainly Clear
2012-05-10 00:00:00,12.2,8.4,78,25.0,15,25.0,99.66,,Mostly Cloudy
